ID_publikacji	Autor	Tytul	Wydawnictwo	Rok wydania	Format	Cena	ID_dziedziny
e148	Redakcja: Pierre Dolbeault, Claude Surry, Julian Lawrynowicz	Bulletin de la Societe des sciences et des lettres de Lodz, 	Lodzkie Towarzystwo Naukowe 	2013	pdf	24.99	d06
a1191	Jonh C. Maxwell	Badz liderem!. 	MT Biznes 	2014	mp3	31.99	d01
e987	Mieczyslaw Kula, Andrzej Sladek	Teoria cial uporzadkowanych. 	Uniwersytet Slaski 	2015	pdf	23.99	d06
e1614	Anna Ziebinska-Witek	Historia w muzeach. Studium ekspozycji Holokaustu. 	Wydawnictwo Uniwersytetu Marii Curie-Sklodowskiej 	2011	epub	4.99	d05
a167	Elzbieta Safarzynska	Legendy i basnie polskie 	PROMATEK 	2010	mp3	11.99	d04
a1580	Jan Chryzostom Pasek	Pamietniki. 	SMPB 	2008	mp3	18.99	d04
a657	praca zbiorowa	Medytacja Kolorami. 	Coaching Institute 	2013	mp3	45.99	d07
e1746	Mieczyslaw Kula, Andrzej Sladek	Teoria cial uporzadkowanych. 	Uniwersytet Slaski 	2015	epub	23.99	d06
a571	Krzysztof Pogorzelski	Historia - Dzieje powszechne. Wiek XX. 	Marekas Management 	2007	mp3	4.99	d05
e1874	Madlen Namro	Selekcjonerzy. 	Anagram 	2014	multiformat	9.99	d04
e1501	Dorota Osuchowska	English at Work. An English-Polish Dictionary of Selected Collocations an other useful phrases. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d05
e547	Andrzej Chwalba	Historia powszechna. Wiek XIX. Wiek XIX	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d05
e1057	Jolanta Szymkowska-Bartyzel	Amerykanski mit - polski konsument czyli reklamowe oblicza Ameryki. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2006	epub	4.99	d05
a1954	Irene Cao	Za cala milosc 	Sonia Draga 	2017	mp3	28.99	d04
e317	Zygfryd Witkiewicz, Joanna Kaluzna-Czaplinska	Podstawy chromatografii i technik elektromigracyjnych. 	Wydawnictwo WNT 	2012	mobi	4.99	d06
a698	Etgar Keret	Siedem dobrych lat 	Biblioteka Akustyczna 	2014	mp3	28.99	d03
e1033	John Sharp	Microsoft Visual C# 2015 Krok po kroku. 	Promise 	2017	pdf	93.99	d02
a1731	Joanna Bator	Rekin z parku Yoyogi 	Biblioteka Akustyczna 	2014	mp3	33.99	d03
e722	Andrzej Pomykalski	Zarzadzanie i planowanie marketingowe. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
a1609	Kate Tranter, Simone Dias, Claudia Heidieker	Ekspresowy kurs dla poczatkujacych. Angielski. 	LEKTORKLETT 	2009	mp3	47.99	d05
e518	Verney Lovett Cameron	Czarny Ksiaze. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
a1150	Mark Ox	Hiroszima 6 sierpnia 1945 roku. 	Audioclub.pl/Bellona 	2006	mp3	11.99	d05
a891	Clive Staples Lewis	Opowiesci z Narnii. Srebrne krzeslo. 	Media Rodzina 	2013	mp3	20.99	d07
e901	Redakcja: Dorota Pekasiewicz, Krystyna Pruska	Analiza matematyczna dla ekonomicznych kierunkow studiow. 	Wydawnictwo Uniwersytetu Lodzkiego 	2013	pdf	14.99	d06
e361	Stanislaw Wyspianski	Wesele 	Aleksandria 	2013	epub	8.99	d04
e1322	Redakcja: Lech Gorniewicz, Stanislaw Roman Ingarden	Analiza matematyczna dla fizykow. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2012	pdf	30.99	d06
e1682	Kornel Makuszynski	Wielka brama. 	Literatura Net Pl 	2001	epub	5.99	d04
e564	Sebastian Dawid Kotula	Wstep do open source. 	SBP 	2014	pdf	13.99	d02
e1778	Anna Sylwia Czyz, Bartlomiej Gutowski	Nekropolie kresowe. 	Wydawnictwo Uniwersytetu Kardynala Stefana Wyszynskiego 	2008	pdf	9.99	d05
e504	Grazyna Gajewska	Arcy-nie-ludzkie. Przez science fiction do antropologii cyborgow. 	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza 	2010	mobi	4.99	d05
e1258	Cezary Wojcik	Integracja ze strefa euro. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
a1226	Irene Cao	Za wszystkie bledy 	Sonia Draga 	2017	mp3	28.99	d04
e1466	Wieslaw Koczur	Restytucja zdolnosci do pracy w polskim powszechnym systemie ubezpieczen spolecznych. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	pdf	4.99	d01
e1543	Lukasz Dawidowski	Scales of Banach Spaces, Theory of Interpolation and their Applications. 	Uniwersytet Slaski 	2012	pdf	5.99	d06
e578	Stanislaw Brzozowski	Religia i spoleczenstwo. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
e171	Krzysztof Stencel	Obiektowe i polstrukturalne bazy danych. 	Wydawnictwo Polsko-Japonskiej Akademii Technik Komputerowych 	2014	pdf	21.99	d02
e746	Pawel Lenkiewicz	Budowa nowoczesnej platformy e-learningowej. 	Wydawnictwo Polsko-Japonskiej Akademii Technik Komputerowych 	2012	pdf	12.99	d02
e1168	Ben-Gan Itzik	Microsoft SQL Server 2012 Podstawy jezyka T-SQL. 	Promise 	2016	pdf	75.99	d02
e926	Marek Sawerwain	OpenCL. Akceleracja GPU w praktyce	Wydawnictwo Naukowe PWN 	2014	multiformat	27.99	d02
e1452	Camilla Lackberg	Latarnik	CZARNA OWCA 	2014	pdf	25.99	d04
e1902	Piotr Jedynak	Ocena znormalizowanych systemow zarzadzania jakoscia. Instrumenty i uwarunkowania wartosci	Wydawnictwo Uniwersytetu Jagiellonskiego 	2007	epub	4.99	d01
e1424	Jerzy Auksztol, Piotr Balwierz, Magdalena Chomuszko	SAP. Zrozumiec system ERP. 	Wydawnictwo Naukowe PWN 	2013	multiformat	33.99	d02
e1141	Stanislaw Paciorek	Tropem Webera. 	Wydawnictwo e-bookowo 	2015	pdf	5.99	d06
a1454	Helena Mniszkowna	Tredowata 	Aleksandria 	2009	mp3	28.99	d04
a903	Elzbieta Cherezinska	Harda 	Aleksandria 	2016	mp3	33.99	d04
e980	Miroslaw Szukiewicz	Program Maple w obliczeniach inzynierskich i naukowych. 	Fosze 	2014	pdf	28.99	d06
a840	Juliusz Slowacki	Kordian 	Biblios 	2007	mp3	11.99	d04
a234	Stanislaw Antoni Wotowski	Magia i czary 	Heraclon 	2014	mp3	17.99	d03
e1538	Jacek Perlin, Malgorzata Cybulska-Janczew	Gramatyka jezyka hiszpanskiego z cwiczeniami. Poziom podstawowy do srednio zaawansowanego	Wydawnictwo Naukowe PWN 	2009	mobi	4.99	d05
e131	Eugeniusz Sue	Tajemnice Paryza. 	Literatura Net Pl 	2000	mobi	5.99	d04
e1648	Katarzyna Nagel, Irmgard Maria Smandek	Polityka rynku pracy i zrodla jej finansowania. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2010	epub	4.99	d01
e673	Andrzej Jaskulski	Autodesk Inventor 2011 PL/2011. Metodyka projektowania. 	Wydawnictwo Naukowe PWN 	2011	mobi	4.99	d02
e942	Waclaw Gasiorowski	Huragan. 	Literatura Net Pl 	2000	epub	5.99	d04
e1764	Redakcja: Tadeusz Trzaskalik	Badania operacyjne w planowaniu projektow Seria: Informatyka w badaniach operacyjnych. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2009	epub	4.99	d02
a1388	Stanislaw Grzesiuk	Piec lat kacetu 	Heraclon 	2007	mp3	13.99	d03
e492	Lech Banachowski	Rola Uczelni oraz metod i technik e-edukacji w uczeniu sie przez cale zycie. 	Wydawnictwo Polsko-Japonskiej Akademii Technik Komputerowych 	2011	pdf	20.99	d02
e1350	M. Harris, G. Taylor	Catch Up Maths & Stats. For the Life and Medical Sciences	Scion Publishing Ltd. 	2005	epub	4.99	d06
a1564	Jadwiga Wolowska, Renata Biernacka	Biologia - Genetyka. 	Marekas Management 	2007	mp3	4.99	d06
e2084	Wojciech Sliwerski	Rozne oblicza harcerstwa. Slady wydarzen ujete w formie felietonow, reportazy i innych form dziennikarskich	Oficyna Wydawnicza IMPULS 	2011	epub	27.99	d07
e715	Redakcja: Krystyna Mazurek-Lopacinska	Badania marketingowe. Teoria i praktyka	Wydawnictwo Naukowe PWN 	2005	epub	4.99	d01
e545	Redakcja: David J. Griffiths	Podstawy elektrodynamiki. 	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d06
a588	Laurelin Paige	Uwiklani Tom 1 Pokusa 	Wydawnictwo Kobiece 	2015	mp3	26.99	d04
e372	Rafal Janus	Excel w praktyce, 7/14	Wiedza i Praktyka 	2014	epub	91.99	d02
a209	Hans Christian Andersen	Basnie 4. 	Media Rodzina 	2013	mp3	8.99	d07
a1720	Swietlana Aleksijewicz	Czasy secondhand Koniec czerwonego czlowieka 	Czarne 	2016	mp3	40.99	d03
e1850	Agnieszka Snarska	Statystyka Ekonometria Prognozowanie Cwiczenia z Excelem 2007. 	Placet 	2013	pdf	39.99	d06
e1048	Johann Wolfgang Goethe	Cierpienia mlodego Wertera	Biblios 	2007	pdf	11.99	d04
a1381	Dariusz Domagalski	Delikatne uderzenie pioruna. 	Heraclon 	2014	mp3	17.99	d04
a1016	Drea Zigarmi, Ken Blanchard, Patricia Zigarmi	Jednominutowy menedzer i przywodztwo. 	MT Biznes 	2014	mp3	15.99	d01
e1457	Kazimierz Bartoszewicz	Tadeusz Oginski wojewoda Trocki i jego pamietnik. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
a1371	Ken Blanchard, Cynthia Olmstead, Martha Lawrence	Zaufanie dziala! Cztery kluczowe czynniki budowania trwalych zwiazkow 	MT Biznes, 	2013	mp3	23.99	d07
e230	Redakcja: Dorota Zdunkiewicz-Jedynak	Cwiczenia ze stylistyki. 	Wydawnictwo Naukowe PWN 	2010	multiformat	23.99	d05
e1128	Woeltje Holger, Lothar Seiwert	Efektywne zarzadzanie czasem. Jak wykorzystac Microsoft Outlook do zorganizowania pracy i zycia osobistego	Promise 	2016	pdf	45.99	d02
a416	Umberto Eco	Cmentarz w Pradze. 	NOIR SUR BLANC 	2011	mp3	33.99	d04
e1618	Andrzej Grzegorczyk	Logika popularna. Przystepny zarys logiki zdan	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d06
e1693	Grazyna Lason-Kochanska	Kobiety opowiadaja swiat. Szkice o fantastyce. 	Wydawnictwo Naukowe Akademii Pomorskiej w Slupsku 	2008	mobi	4.99	d05
a1071	Axel Munthe	Ksiega z San Michele 	Heraclon 	2016	mp3	19.99	d03
e1590	Redakcja: Andrzej Rapacz	Gospodarka turystyczna w regionie. Przedsiebiorstwo. Samorzad. Wspolpraca. 	Wydawnictwo Uniwersytetu Ekonomicznego we Wroclawiu 	2011	epub	4.99	d01
a2007	Ken Canfield	Wspanialy czas zmian. Dla ojcow nastolatkow. 	Rafal Janus, 	2012	mp3	18.99	d07
e1013	Jacek Matulewski	Jonizacja i rekombinacja w silnym polu lasera attosekundowego. 	Wydawnictwo Naukowe Uniwersytetu Mikolaja Kopernika 	2012	pdf	31.99	d06
e459	Malgorzata Budyta-Budzynska	Socjologia narodu i konfliktow etnicznych. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d07
e1479	Alexander V. Belushkin, Jan W. Wasicki	Wprowadzenie do neutronowych metod badania fazy skondensowanej materii. 	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza 	2013	epub	4.99	d06
a716	Eugeniusz Debski	Z powodu picia podlego piwa. 	Heraclon 	2014	mp3	15.99	d04
e200	Colleen Hoover	Pulapka uczuc. 	W.A.B. 	2014	multiformat	23.99	d04
e1517	Jacek Breczko	Poglady historiozoficzne pisarzy z kregu Kultury paryskiej. 	Wydawnictwo Uniwersytetu Marii Curie-Sklodowskiej 	2010	epub	4.99	d05
e1691	Oren Patashnik, Ronald L. Graham, Donald E. Knuth	Matematyka konkretna. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d06
e689	Praca zbiorowa	Fasciculi Mathematici 2008/39. 	Wydawnictwo Politechniki Poznanskiej 	2008	epub	4.99	d06
e1009	Andrzej Misiuk	Instytucje bezpieczenstwa wewnetrznego w Polsce. Zarys dziejow (od X wieku do wspolczesnosci). 	Wyzsza Szkola Policji w Szczytnie 	2011	pdf	43.99	d05
e969	Roman Murawski	Filozofia matematyki. 	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza 	2012	epub	4.99	d06
e127	Marian Golka	Socjologia kultury. 	Wydawnictwo Naukowe Scholar 	2007	pdf	32.99	d07
a244	Simona Ahrnstedt	Tylko jedna noc 	Sonia Draga 	2016	mp3	28.99	d04
e1944	Krzysztof Chojnacki, Piotr Dynia	Formuly warunkowe dzieki ktorym Twoj Excel zacznie myslec. 	Wiedza i Praktyka 	2016	multiformat	44.99	d02
e1018	Redakcja: Zbigniew Kwiecinski, Boguslaw Sliwerski	Pedagogika. Podrecznik akademicki, t. 1. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d07
e1502	William R. Stanek	Microsoft SQL Server 2008 Vademecum Administratora. 	Promise 	2016	pdf	55.99	d02
a887	Henryk Sienkiewicz	W pustyni i w puszczy  	ZIELONA SOWA 	2012	mp3	6.99	d04
e270	Dagmara Lewicka	Zarzadzanie kapitalem ludzkim w polskich przedsiebiorstwach. Metody, narzedzia, mierniki. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d01
e2036	Przemyslaw Biecek	Analiza danych z programem R. Modele liniowe z efektami stalymi, losowymi i mieszanymi. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d06
e1264	Anna Treger	Angielski Gramatyka z cwiczeniami Repetytorium. 	Lingo 	2010	pdf	17.99	d05
e542	Redakcja: Krystyna Kobel-Buys, Tadeusz Bober	Mozgowe porazenie dzieciece. Z doswiadczen trzyletniego programu rehabilitacyjnego	Wydawnictwo Akademii Wychowania Fizycznego we Wroclawiu 	2006	epub	4.99	d07
e510	Marek M. Dziekan	Arabia Magica. Wiedza tajemna u Arabow przed islamem	Wydawnictwo Akademickie Dialog 	1993	epub	4.99	d05
e1818	Karol May	W Hararze. Rapier i Tomahawk. 	SMPB 	2011	epub	18.99	d04
e1945	Richard P. Feynman, Michael A. Gottlieb	Feynman radzi. Feynmana wyklady z fizyki	Wydawnictwo Naukowe PWN 	2014	epub	4.99	d06
e291	Simon Hix	System polityczny Unii Europejskiej. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d07
e486	Jozef Bednarek, Ewa Lubina	Ksztalcenie na odleglosc. Podstawy dydaktyki	Wydawnictwo Naukowe PWN 	2008	pdf	4.99	d07
e1034	Elzbieta Sekowska	Jezyk emigracji polskiej w swiecie. Bilans i perspektywy badawcze. 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2010	mobi	4.99	d05
e818	Redakcja: Jan Czekaj, Zbigniew Dresler	Zarzadzanie finansami przedsiebiorstw. Podstawy teorii	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
e1946	Jules Gazon	Ani bezrobocie, ani opieka spoleczna. Od wyboru etycznego do ekonomicznej realizacji. 	Wydawnictwo Naukowe PWN 	2008	mobi	4.99	d01
e272	Nick Morgan	JavaScript dla dzieci. Programowanie na wesolo	Wydawnictwo Naukowe PWN 	2016	multiformat	38.99	d02
e534	Redakcja: Tomasz P. Zielinski, Przemyslaw Korohoda, Roman Rumian	Cyfrowe przetwarzanie sygnalow w telekomunikacji. Podstawy Multimedia Transmisja	Wydawnictwo Naukowe PWN 	2014	mobi	4.99	d02
e687	Miroslaw Krzysko	Podstawy wielowymiarowego wnioskowania statystycznego. 	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza 	2009	epub	4.99	d06
a1800	Grazyna Szapolowska	Scigajac pamiec 	National Geographic 	2014	mp3	21.99	d03
e1755	Redakcja: Wojciech Rojek, Artur Patek	Narod - Panstwo - Europa Srodkowa. w XIX i XX wieku	Wydawnictwo Uniwersytetu Jagiellonskiego 	2006	mobi	4.99	d05
a168	Wojciech Widlak	Pan Kuleczka. Swiatlo. 	Media Rodzina 	2013	mp3	8.99	d07
e569	Redakcja: Marian Biskup, Roman Czaja	Panstwo zakonu krzyzackiego w Prusach. Wladza i spoleczenstwo	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d05
a293	Jadwiga Wolowska, Renata Biernacka	Biologia - Metabolizm. Przeglad systematyczny krolestw Prokariota. 	Marekas Management 	2007	mp3	4.99	d06
e1447	Igor A. Lawrow, Larysa L. Maksimowa	Zadania z teorii mnogosci, logiki matematycznej i teorii algorytmow. 	Wydawnictwo Naukowe PWN 	2004	epub	4.99	d06
e1895	Wojciech Prochnicki	Obliczenia finansowe w Excelu - przydatne funkcje. 	Wiedza i Praktyka 	2015	pdf	19.99	d02
e1577	Pawel Pollak	Gdzie mol i rdza. 	Oficynka 	2012	multiformat	26.99	d04
e1438	Redakcja: Andrzej Kowalczyk, Marta Derek	Zagospodarowanie turystyczne. 	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d01
e150	Boleslaw Prus	Ze wspomnien cyklisty. 	Imprint sp. z o.o. 	2010	epub	4.99	d04
a2079	Pierce Brown	Red Rising. Zlota krew	Heraclon 	2014	mp3	20.99	d04
e1845	Miroslawa Kopertowska, Witold Sikorski	MS PROJECT. Kurs podstawowy. 	Wydawnictwo Naukowe PWN 	2007	mobi	4.99	d02
a1260	Brian Tracy	Zarzadzanie czasem. 	MT Biznes 	2014	mp3	23.99	d01
e908	Jacek Raciborski, Jerzy Bartkowski, Barbara Fratczak-Rudnicka	Demokracja polska 1989-2003. 	Wydawnictwo Naukowe Scholar 	2003	pdf	26.99	d07
a1885	Urszula Dierkes, Katarzyna Dworkiewicz	Powerkurs fur Anfanger - Polnisch. 	LEKTORKLETT 	2009	mp3	37.99	d05
e2012	Anna Czemplik	Modele dynamiki ukladow fizycznych dla inzynierow. 	Wydawnictwo WNT 	2008	mobi	4.99	d02
e815	Praca zbiorowa	Rynki, instrumenty i instytucje finansowe. 	Wydawnictwo Naukowe PWN 	2008	epub	4.99	d01
a664	John C. Maxwell	Czasem wygrywasz a czasem sie uczysz. Najwazniejsze zyciowe lekcje zawdzieczamy porazkom	MT Biznes 	2013	mp3	31.99	d01
e418	Artur Zarski	Microsoft SharePoint 2010 dla programistow. 	Promise 	2016	pdf	27.99	d02
e1574	Marek Domanski	Obraz cyfrowy. Podstawy JPEG MPEG	Wydawnictwa Komunikacji i Lacznosci 	2010	epub	4.99	d02
e1932	Jozef Bednarek	Multimedia w ksztalceniu. 	Wydawnictwo Naukowe PWN 	2006	pdf	4.99	d07
a1415	Sergiusz Olejnik	Moje pierwsze slowka - Jezyk niemiecki. 	LEKTORKLETT 	2009	mp3	28.99	d05
e1796	Marek Smyczek	Packet Tracer 6 dla kursow CISCO Tom 1 wydanie 2 rozszerzone. 	ITSTART 	2015	pdf	31.99	d02
a1861	Maria Molicka	Bajki terapeutyczne 3. 	Media Rodzina 	2013	mp3	12.99	d07
e1624	Malgorzata Czornik	Miasto. Ekonomiczne aspekty funkcjonowania. Wydanie 2 rozszerzone. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2008	pdf	4.99	d01
a866	Irena Jurgielewiczowa	Ten obcy. 	Nasza Ksiegarnia 	2012	mp3	16.99	d07
e298	Andy McNab, Peter Grimsdale	Battlefield 3: Rosjanin. 	Insignis 	2012	multiformat	27.99	d04
a2022	Melchior Wankowicz	Krolik i oceany Tom 2 	Heraclon 	2014	mp3	20.99	d03
e1347	Jan Los	O literaturze ludowej. 	Imprint sp. z o.o. 	2010	epub	4.99	d05
e652	Gerd Althoff	Potega rytualu. Symbolika wladzy. Sredniowiecze. 	Wydawnictwo Naukowe PWN 	2011	epub	4.99	d05
e1901	Ferrari Alberto, Russo Marco, Webb Chris	Microsoft SQL Server 2012 Analysis Services: Model tabelaryczny BISM. 	Promise 	2016	pdf	75.99	d02
a1892	Hans Christian Andersen	Basnie i opowiesci 1. 	Media Rodzina 	2013	mp3	8.99	d07
e494	Grzegorz Celeban	Skaner Marki. Zdobadz grupe lojalnych klientow. 	The Black Horse 	2013	epub	35.99	d01
a1916	Praca zbiorowa	Frywolnie o milosci. Fraszki, poematy i wiersze erotyczne dla doroslych	Heraclon 	2014	mp3	15.99	d04
e1740	Ben-Gan Itzik, Praca zbiorowa	Microsoft SQL Server 2008 od srodka Programowanie w jezyku T-SQL. 	Promise 	2016	pdf	104.99	d02
e1050	Malgorzata Abassy	Iranska inteligencja w XIX wieku i Rewolucja Konstytucyjna (1905-1911). 	Wydawnictwo Uniwersytetu Jagiellonskiego 	2010	epub	4.99	d05
e282	Redakcja: Dorota Korenik	Innowacyjne uslugi banku. 	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d01
a620	James Carnac	Autobiografia Kuby Rozpruwacza 	Biblioteka Akustyczna 	2013	mp3	28.99	d03
a2045	Rajmund Szubanski	Upadek Corregidoru. 	Audioclub.pl/Bellona 	2006	mp3	11.99	d05
e1083	Krzysztof Maurin	Analiza, cz. 3. Analiza zespolona, dystrybucje, analiza harmoniczna	Wydawnictwo Naukowe PWN 	2010	epub	4.99	d06
e1201	Miron Lakomy	Cyberprzestrzen jako nowy wymiar rywalizacji i wspolpracy panstw. 	Uniwersytet Slaski 	2015	pdf	28.99	d02
a834	Anna Mulczynska	Przyjaciolki ze Staromiejskiej 	Heraclon 	2016	mp3	17.99	d04
e1884	Krzysztof Zaboklicki	Historia literatury wloskiej. 	Wydawnictwo Naukowe PWN 	2008	multiformat	22.99	d05
e671	Redakcja: Wojciech Gamrot, Jozef Kolonko	Statystyka w praktyce spoleczno-gospodarczej. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2009	epub	4.99	d06
e190	Redakcja: Wlodzimierz Galewicz	Etyczne i prawne granice badan naukowych. 	Universitas 	2009	pdf	5.99	d07
e1274	Aleksandra Fila-Jankowska	Samoocena autentyczna - co ukrywamy sami przed soba. 	Academica Wydawnictwo SWPS 	2009	mobi	4.99	d07
e132	Dorota Cendrowska	Zrob to lepiej! O sztuce komputerowego skladania tekstu.	Wydawnictwo Naukowe PWN 	2006	epub	4.99	d02
e1806	Krystyna Iglicka	Powroty Polakow po 2004 roku. W petli pulapki migracji. 	Wydawnictwo Naukowe Scholar 	2010	pdf	19.99	d07
e728	Magdalena Kawka	Rzeka zimna. 	SOL 	2011	multiformat	18.99	d04
e121	Roman Szul	Jezyk - narod - panstwo. Jezyk jako zjawisko polityczne	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d07
a1095	Adam Szustak OP	Jestem Legenda V Zamknij Oczy. Droga do spelnienia Lekcje Samsona 	RTCK, 	2013	mp3	27.99	d07
a1176	Jerzy Broszkiewicz	Opowiesc o Chopinie 	Lissner Studio 	2010	mp3	16.99	d03
a1190	Jozef Hen	Pingpongista 	Heraclon 	2012	mp3	17.99	d03
e1489	Johann Wolfgang von Goethe	Cierpienia mlodego Wertera	SMPB 	2007	mobi	18.99	d04
e1876	Henryk Markiewicz	Zartem i pol serio. 	Universitas 	2008	pdf	5.99	d05
e110	Wladyslaw Biczysko	Zarzadzanie finansami w przedsiebiorstwie turystycznym. 	Wydawnictwo Naukowe PWN 	2011	mobi	4.99	d01
e1805	Jacek Szoltysek	Logistyczne aspekty zarzadzania przeplywami osob i ladunkow w miastach. 	Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach 	2009	epub	4.99	d01
e1419	Grzegorz Celeban	Mind Sale First. Umysl Sprzedaje Pierwszy. 	The Black Horse 	2013	epub	27.99	d01
a931	Witold Gombrowicz	Dziennik t.1 - audiobook 	Wydawnictwo Literackie 	2014	mp3	24.99	d03
e683	Dorota Werbinska	Developing into an effective Polish Teacher of English. 	Wydawnictwo Naukowe Akademii Pomorskiej w Slupsku 	2011	epub	4.99	d05
e106	Adam Walaszek	Migracje Europejczykow. 1650-1914	Wydawnictwo Uniwersytetu Jagiellonskiego 	2007	epub	4.99	d05
e682	Redakcja: Joanna Papinska-Kacperek	Spoleczenstwo informacyjne. 	Wydawnictwo Naukowe PWN 	2008	pdf	4.99	d07
e2054	A. Sybilla Bidwell	"Dzieje Wielkiej Brytanii w XX wieku. Od swiatowego imperium do ""malego panstwa"" na obrzezach Europy"	Academica Wydawnictwo SWPS 	2008	mobi	4.99	d05
e1041	Rafal Janus	Excel w praktyce, 9/14	Wiedza i Praktyka 	2014	pdf	91.99	d02
e1914	Radoslaw Pastusiak	Specjalne Strefy Ekonomiczne jako stymulator rozwoju gospodarczego. 	Wydawnictwo Uniwersytetu Lodzkiego 	2011	epub	4.99	d01
e539	Antoni Czechow	Trzy siostry. 	Literatura Net Pl 	2000	pdf	5.99	d04
e1794	Fabrizio Battistelli	Konklawe. 	Oficynka 	2010	multiformat	19.99	d04
a735	Joseph Bedier	Dzieje Tristana i Izoldy  	ZIELONA SOWA 	2012	mp3	6.99	d04
e786	Karol May	Czarny Gerard. Benito Juarez. 	SMPB 	2011	mobi	18.99	d04
e1088	Jewgienij M. Lifszyc, Lew D. Landau	Teoria sprezystosci. 	Wydawnictwo Naukowe PWN 	2009	epub	4.99	d06
a1182	Maciej Bennewicz	Coaching Tao 	Biblioteka Akustyczna, 	2012	mp3	33.99	d07
e255	Lukasz Smigiel	Mordercy. 	Oficynka 	2011	multiformat	23.99	d04
e1411	Rafal Mazgaj, Rafal Oparowski, Krzysztof Nadolski	Platforma Moodle dla kazdego nauczyciela. 	ITSTART 	2014	pdf	24.99	d02
e1427	Boleslaw Lesmian	Sad rozstajny. 	Imprint sp. z o.o. 	2011	epub	4.99	d04
a759	Michael E. Gerber	Mit przedsiebiorczosci. Dlaczego wiekszosc malych firm upada i jak temu zaradzic	MT Biznes 	2014	mp3	31.99	d01
a907	Jan Grzegorczyk	Cudze pole. Przypadki ksiedza Grosera. audiobook. 	ZYSK I S-KA 	2014	mp3	21.99	d04
a562	Fabian Blaszkiewicz	Pociag Wniebowziety. Wstep do nowej psychologii sukcesu. 	RTCK, 	2012	mp3	26.99	d07
a776	Melchior Wankowicz	De profundis Polacy i Ameryka 	Heraclon 	2015	mp3	17.99	d03
a233	Swietlana Aleksijewicz	Cynkowi chlopcy 	Czarne 	2016	mp3	33.99	d03
e1789	Henryk Sienkiewicz	Quo Vadis	ZIELONA SOWA 	2012	mobi	1.99	d04
e1376	Zbigniew Kotulski, Wojciech Szczepinski	Rachunek bledow dla inzynierow. 	Wydawnictwo WNT 	2004	epub	4.99	d06
a1221	Adam Mickiewicz	Ballady i romanse  	ZIELONA SOWA 	2012	mp3	6.99	d04
e1104	Pawel Pollak	Kanalia. 	Oficynka 	2013	multiformat	23.99	d04
a1758	Stephen King	Danse Macabre 	Proszynski Media 	2016	mp3	30.99	d03
e451	Redakcja: dr Alicja Moleda	Matematyka-Arkusz maturalny. MegaMatma nr 1. Poziom rozszerzony. 	MEGAWIEDZA 	2011	pdf	9.99	d06
e1261	Redakcja: Barbara Krauz-Mozer, Piotr Borowiec	Globalizacja - nieznosne podobienstwo?. Swiat i jego instytucje w procesie uniformizacji	Wydawnictwo Uniwersytetu Jagiellonskiego 	2008	epub	4.99	d07
a794	Pawel R. Stan	Afirmacje na Prawo Jazdy - dla kobiety. 	Rara Avis 	2010	mp3	8.99	d07
a141	Bronislaw Gebert, Gizela Gebert	Opowiadania z dziejow ojczystych, tom I Polska za Piastow. 	Audioclub.pl/Bellona 	2006	mp3	11.99	d05
a753	Kazimierz Szarski	Zatruta mgla. 	Audioclub.pl/Bellona 	2006	mp3	11.99	d05
e435	Wojciech Muszalski	Prawo socjalne. Nowe wydanie 2010	Wydawnictwo Naukowe PWN 	2010	multiformat	25.99	d07
